"6280","مریم بیگم"
"6281","تالش"
"6282","لنکران"
"6283","انزلی"
"6284","نسا"
"6285",""
"6286","شماخی"
"6287",""
"6288",""
"6289","رشت"
"6290","کلات"
"6291",""
"6292",""
"6294",""
"6295","کهنه گرگانج"
"6296",""
"6297","دربند"
"6298",""
"6299","اردبیل‎"
"6300","قزلیار"
"6301",""
"6302","له"
"6303","رستم بیک"
"6304","کوک گمبز"
"6305",""
"6306",""
"6307",""
"6308","کلاباد"
"6309",""
"6310","رستاق"
"6311","بهارستان"
"6312","جرم"
"6313","طویلدره"
"6314","ماکاسار"
"6315","باسای"
"6316",""
"6317","بانتن"
"6318","باندا آسه"
"6319","لاتور"
"6321","چهار منار"
"6322","چهار کمان"
"6323","چومحلہ محل"
"6324","پیگاه"
"6325",""
"6326","ارم منزل"
"6327","فلک نما محل"
"6328",""
"6329",""
"6330",""
"6331","پادشاهی عشورخانه"
"6332",""
"6333",""
"6334",""
"6335","مدرسۀ محمود گاوان"
"6336","خاندیش"
"6337",""
"6338","دفتر دیوانی"
"6339","دفتر مال"
"6340","ماهر"
"6341",""
"6342","اجمیر"
"6343",""
"6344","خواجه عبدالله انصاری"
"6345","رابعه بلخی"
"6346",""
"6347","آرال"
"6348",""
"6349",""
